,Channel,Channel Subscribers,Video Name,Posted Date,Video Views,Video Likes,Video Dislikes,Comment,Comment Likes
1916,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"i want to make NARUTO RAMEN 

whose with me?",16
1917,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Hey do you have a video of all your equipment that you use? If not can you make one?,
1918,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Make Tucos tacos from Breaking Bad.,
1919,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Bounty is Marco Pierre White's Knorr... You don't see the gunman with the laserdot trained on him.,
1920,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Banana bread works well too.,
1921,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I seriously thought that casserole was a coffee cake in the beginning xD,4
1922,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Has a French guy, never seen that thing here in france",
1923,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,could you do like a fancy pop corn vid,
1924,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,im calling the police on you for not having a vegan & diabetic friendly alternative buddy. im vegan,
1925,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Can you make the custard in advance?,
1926,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Since the 4th of July is around the corner, make Firework Cake from 2017 Ducktales episode, ""Nothing Can Stop Della Duck""",18
1927,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Don’t know why but I thought that it was baking with babish,
1928,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,do you think that you can make a list of ingridiants so i dont have to go through the video and write them down,
1929,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I wonder how you are in the studio in corona time,
1930,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Make food from grownups movie,
1931,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Not a fan of the background music tbh,
1932,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Do the stir fry from migos,
1933,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,officially my favourite channel,
1934,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Spongebob Squarepants Sundae,
1935,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Dude, I was just listening to Blue Wednesday, Andrew's got good music taste.",8
1936,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Pls make some pancake's from helltaker,1
1937,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I will literally buy bounty just because of you.,
1938,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Make the Mega Beef Bowl from Persona 4.  They don't show it in game but they do show it in the P4 anime.,
1939,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"All I know about french toast is that if you're not using challah, you're wrong",
1940,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Andrew: accidentally pours syrup on the counter
Me: ""Paper towels""",18
1941,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,what other nuts would you recommend? Not a fan of pecans.,
1942,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Make bowl of nails without any milk,
1943,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Why is he so weirdly funny,
1944,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,The amount of product placement is getting ridiculous,
1945,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Ah, so that’s how Babish could afford to spill real organic maple syrup. He’s got the monopoly on Bounty paper towels",5
1946,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Wayyyy too much butter there in the intro,
1947,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Make some Minecraft cake that will be pretty cool,
1948,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Do i have to have thick bread because mine is always soggy,
1949,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Yo everybody reading this. Make a grilled cheese but French toast style and add a hashborwn patty and bacon. Shit hits the spot. Especially with this French toast recipe,
1950,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""French bread casserole""... isn't that bread and butter pudding? Yes, it really is. 🤣",6
1951,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Is the whole process worth it? I just mix milk, egg, sugar, cinnamon into a bowl. Then I put butter on a pan and while it’s melting I dip sliced white bread into the mixture and cook it. Takes about 5 minutes. Is the “stale” or baked bread worth the time?",
1952,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Isn't that bread pudding?  Dont get me wrong, sounds delicious going to try it but what is the difference besides the flavor profile?",
1953,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I would love to visit if you own a restaurant,
1954,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Can you make Malasadas From Pokemon Sun and Moon,
1955,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,The intro was actually Gold!!!,7
1956,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Bread pudding but french,
1957,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,bounty paper towels use prison labor for theirr products. please do your research.,
1958,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,please do a basics on gravy,
1959,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Aren't you the flake salt guy in tick tock,
1960,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Babish it could be helpful if you also said celsius then only fahrenheit?,
1961,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,French Toast—Babish with Bounty,
1962,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,If all you have is fresh thinly sliced bread pop it in the toaster first...,
1963,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"So i doubt you will see this but my dad is allergic to cheese, found out when he was a kid back in the 50's so he hasn't had a slice of pizza in close to probably 60 years. I'd really like to see an episode on cheeseless pizza or cheeseless dishes in general that taste like the real thing. You are the only channel i  can actually follow besides you suck at cooking because your instructions are more than clear enough for anyone to follow. Would like to try to make him some pizza",
1964,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,REEE MAKE POZOLE,
1965,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Lol anyone else noticed bounty is jumping in on all the cooking channels,
1966,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Do pumpkin Pete’s marshmallow flakes from RWBY,
1967,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Can somebody please explain why he is not using Kg an L? I am so confused,
1968,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"4:52 but what if im all out of bounty paper towels

He missed the perfect promotion opportunity",5
1969,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Critical step - egg shells discarded,
1970,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,French Toast >>> Basic Toast,
1971,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,В моём городе не продаются бумажные полотенца Bounty ;(,
1972,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Marco Pierre White thinks this recipe needs a Knorr beef stock pot or two.,
1973,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Now Imma go make some french toast. Thanks for breakfast!,5
1974,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Can you show how to make taco shells,
1975,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Anyone else wanna see Andrew make the dishes from the Monster Hunter game series? Maybe not specific to the names of the ingredients, but the finished platters that they show. Just a massive feast for one hunter!",
1976,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Make the chicken tenders from the community,
1977,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I never heard of bounty sponsoring a Youtuber.,
1978,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Challah kugel! 😍,
1979,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,youre too skinny and therefore untrustworthy,1
1980,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,1:42 Shells discarded? What about that extra crispy exterior?,2
1981,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,for a second at the start I thought I was watching and add- 😅,2
1982,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,when he started pouring the syrup at the beginning I thought he hit his head or smth,
1983,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,3:33 he is not alone that wall of heat gets me every time.,
1984,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,i love this guy honestly. he’s amazing,
1985,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Random question can someone tell me this background music😭,
1986,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,No wonder my bf complained about my eggs. I just throw them in a pan and fry them. I'll try removing the shells first. Thanks for the tip.,1
1987,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"BwB: Shows toilet paper

Me: Vietnam flashbacks",
1988,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"You just made my expectacions so high, that I feel dissapointed you didn't make your own bread",
1989,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Completely unrelated to the food, but man... This is my favorite type of music. Here's a few other songs like this:

Papillion - LESKY, M e a d o w
Bloom - Lazlow",
